c_path,module_name,py_fun_name,c_fun_name,lineno,lambda_len
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,set_num_threads,SetNumThreads,566,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,disable_signal_handler,DisableSignalHandler,568,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,clear_gradients,lambda expression,570,114.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,cudnn_version,DnnVersion,579,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,gpu_memory_available,lambda expression,580,92.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,nccl_version,GetNCCLVersion,589,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,is_cuda_graph_capturing,IsCUDAGraphCapturing,592,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,wait_device,lambda expression,606,86.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,from_dlpack,lambda expression,610,91.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,_create_loaded_parameter,lambda expression,634,112.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,save_op_version_info,lambda expression,640,208.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,set_printoptions,lambda expression,648,657.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,broadcast_shape,lambda expression,673,157.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,_append_python_callable_object_and_return_id,lambda expression,679,89.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,_get_use_default_grad_op_desc_maker_ops,lambda expression,685,63.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,_get_all_register_op_kernels,lambda expression,688,1061.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,clear_kernel_factory,lambda expression,748,53.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,clear_device_manager,lambda expression,750,70.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,_set_eager_deletion_mode,SetEagerDeletionMode,759,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,_set_fuse_parameter_group_size,SetFuseParameterGroupsSize,761,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,_set_fuse_parameter_memory_size,SetFuseParameterMemorySize,763,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,_set_paddle_lib_path,SetPaddleLibPath,769,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,_promote_types_if_complex_exists,PromoteTypesIfComplexExists,771,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,Scope,lambda expression,1797,79.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,get_all_op_protos,lambda expression,1813,297.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,get_op_attrs_default_value,lambda expression,1828,133.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,get_grad_op_desc,lambda expression,1841,235.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,has_grad_op_maker,lambda expression,1857,92.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,has_non_empty_grad_op_maker,lambda expression,1860,100.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,has_infer_inplace,lambda expression,1865,93.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,infer_no_need_buffer_slots,lambda expression,1868,174.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,prune,lambda expression,1882,317.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,prune_backward,lambda expression,1896,58.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,empty_var_name,lambda expression,1913,47.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,grad_var_suffix,lambda expression,1915,48.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,get_all_device_type,lambda expression,2038,370.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,get_all_custom_device_type,lambda expression,2052,390.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,get_available_device,lambda expression,2066,354.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,get_available_custom_device,lambda expression,2080,378.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,get_xpu_device_count,GetXPUDeviceCount,2320,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,get_xpu_device_version,lambda expression,2321,58.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,get_xpu_device_op_support_types,lambda expression,2324,114.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,get_xpu_device_op_support_types,lambda expression,2329,111.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,get_xpu_device_op_list,lambda expression,2334,78.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,is_float16_supported,lambda expression,2337,116.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,is_bfloat16_supported,lambda expression,2342,116.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,_get_eager_deletion_vars,GetEagerDeletionCleanVars,2756,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,init_gflags,InitGflags,2903,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,init_glog,InitGLOG,2904,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,load_op_meta_info_and_register_op,lambda expression,2905,114.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,init_devices,lambda expression,2909,29.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,init_default_kernel_signatures,lambda expression,2910,47.0
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,is_compiled_with_cuda,IsCompiledWithCUDA,2912,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,is_compiled_with_ascend,IsCompiledWithAscend,2913,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,is_compiled_with_rocm,IsCompiledWithROCM,2914,
F:\DLFs_dataset\paddle\Paddle-2.3.0\paddle\fluid\pybind\pybind.cc,core_avx,is_compiled_with_npu,IsCompiledWithNPU,2915,
