c_path,module_name,py_fun_name,c_fun_name,lineno,lambda_len
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\hlo\python\MlirHloModule.cpp,_mlirHlo,register_mhlo_dialect,lambda expression,23,179.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\hlo\python\MlirHloModule.cpp,_mlirHlo,register_chlo_dialect,lambda expression,34,179.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\lite\experimental\tac\py_wrapper\tac_wrapper_pybind11.cc,_pywrap_tac_wrapper,run_tac,lambda expression,23,173.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\python\mlir_wrapper\filecheck_wrapper.cc,filecheck_wrapper,check,lambda expression,24,392.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\python\mlir_wrapper\mlir_wrapper.cc,mlir_wrapper,preloadTensorFlowDialects,lambda expression,32,174.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\python\mlir_wrapper\mlir_wrapper.cc,mlir_wrapper,verify,lambda expression,39,415.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\mlir\tfr\python\tfr_wrapper.cc,tfr_wrapper,verify,lambda expression,35,592.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,_pywrap_py_utils,get_linked_tensorrt_version,get_linked_tensorrt_version,32,
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,_pywrap_py_utils,get_loaded_tensorrt_version,get_loaded_tensorrt_version,35,
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\tf2tensorrt\utils\py_utils_wrapper.cc,_pywrap_py_utils,is_tensorrt_enabled,IsGoogleTensorRTEnabled,38,
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,bfloat16_dtype,lambda expression,101,49.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_cpu_client,lambda expression,256,208.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_tfrt_cpu_client,lambda expression,265,212.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_interpreter_client,lambda expression,274,192.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_gpu_client,lambda expression,280,356.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_tpu_client,lambda expression,295,233.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,buffer_to_dlpack_managed_tensor,BufferToDLPackManagedTensor,340,
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,dlpack_managed_tensor_to_buffer,DLPackManagedTensorToBuffer,342,
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_distributed_runtime_service,lambda expression,365,784.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,get_distributed_runtime_client,lambda expression,398,1072.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,collect_garbage,lambda expression,444,43.0
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\compiler\xla\python\xla.cc,xla_extension,is_optimized_build,IsOptimizedBuild,446,
F:\DLFs_dataset\tensorflow\tensorflow-2.7.0\tensorflow\lite\kernels\variable_ops_wrapper.cc,pywrap_variable_ops,VariableOpsRegisterer,lambda expression,23,15.0
